id,name_zh,name_en,index_year,cluster,dynasty_zh,bureau_type,bureau_zh,is_high_official,has_civil_exam,has_yin_privilege,has_recommendation,has_technical_exam,has_geo,x_coord,y_coord,addr_name_chn,bureau_astronomical,bureau_medical,bureau_hydraulic,bureau_military_industrial,bureau_construction,degree,clustering,eigenvector,betweenness,degree_z,clustering_z,eigenvector_z,betweenness_z,x_coord_z,y_coord_z
3,安燾,An Tao,1065,cluster1_song_and_before,宋,military_industrial,军器/制造,1,1,0,0,0,1,114.34333,34.785477,開封,0,0,0,1,0,59,0.5511396843950906,0.025126089359008414,3.8747981484044205e-05,0.8613688115337816,0.41493430919520324,1.1032565325959733,-0.12326210817951957,-0.3918899761925293,0.8423193593235898
4,查道,Zha Dao,955,cluster1_song_and_before,宋,works_general,工部,0,1,0,0,0,1,120.558662,32.384022,如皋,0,0,0,0,0,26,0.5476923076923077,0.005816924742344872,0.0001568463650450978,0.11859004991197668,0.4064672027361118,-0.043279126394719106,-0.03423845519960238,0.9963451959203228,0.1667979309351339
10,晁謙之,Chao Qianzhi,1091,cluster1_song_and_before,宋,works_general,工部,0,0,0,0,0,1,117.776588,28.208446,鉛山,0,0,0,0,0,2,1.0,0.0011038773547544691,0.0,-0.42161268581297245,1.5173807213961439,-0.3231294979494795,-0.15247069472655322,0.37495071880780795,-1.0077779257286632
13,晁補之,Chao Buzhi,1049,cluster1_song_and_before,宋,works_general,工部,0,1,0,0,0,1,116.08870697,35.396209717,鉅野,0,0,0,0,0,229,0.30184631885390334,0.0856081595940747,0.006096837263072519,4.687804856252171,-0.1973554541713793,4.694548627865565,4.4433815804419945,-0.0020485810185032144,1.0141164728865761
15,陳安期,Chen Anqi,1020,cluster1_song_and_before,宋,works_general,工部,0,0,0,0,0,1,112.785721,34.840869,河陽,0,0,0,0,0,11,0.8727272727272727,0.004294731087741535,5.0187238350453345e-08,-0.21903665991611654,1.2047860083532775,-0.1336636323813718,-0.15243286312246,-0.7397921635896829,0.8579009475529307
16,陳安民,Chen Anmin,1027,cluster1_song_and_before,宋,hydraulic,水利/河道,0,1,1,0,0,1,112.785721,34.840869,河陽,0,0,1,0,0,22,1.0,0.012931068501610401,0.0,0.028556260624485158,1.5173807213961439,0.3791430583612685,-0.15247069472655322,-0.7397921635896829,0.8579009475529307
18,陳安道,Chen Andao,1020,cluster1_song_and_before,宋,works_general,工部,0,0,0,0,0,1,112.785721,34.840869,河陽,0,0,0,0,0,15,0.6571428571428571,0.005734936626087043,1.9585577272726894e-06,-0.129002870628625,0.6752888413623003,-0.048147400127387656,-0.15099431581097117,-0.7397921635896829,0.8579009475529307
22,陳求道,Chen Qiudao,1067,cluster1_song_and_before,宋,hydraulic,水利/河道,0,1,0,0,0,1,114.271622,29.892479,咸寧,0,0,1,0,0,4,1.0,0.0016531840488206672,0.0,-0.3765957911692267,1.5173807213961439,-0.29051287651751556,-0.15247069472655322,-0.4079064283662619,-0.5340649568771547
25,陳洎,Chen Ji,986,cluster1_song_and_before,宋,works_general,工部,0,0,0,0,0,1,117.187683,34.269634,彭城,0,0,0,0,0,20,0.8052631578947368,0.0084348129537594,3.473944233932052e-06,-0.016460634019260605,1.0390873070786755,0.11216530868186961,-0.1498520034572246,0.24341492409352491,0.6972144124542192
28,陳絳,Chen Jiang,970,cluster1_song_and_before,宋,works_general,工部,0,1,0,0,0,1,119.011101,25.433954,莆田,0,0,0,0,0,0,0.0,7.067932822769843e-42,0.0,-0.4666295804567182,-0.9387205953692331,-0.3886753035554917,-0.15247069472655322,0.6506872952337401,-1.788233440777808
33,陳知儉,Chen Zhijian,1035,cluster1_song_and_before,宋,hydraulic,水利/河道,0,0,1,0,0,1,113.641312,34.758076,管城,0,0,1,0,0,76,0.45649122807017545,0.03039020168624957,0.00038136672245985914,1.2440124160056207,0.1824681109857688,1.4158279263322886,0.13500706521080733,-0.5486903014295904,0.8346115477429978
34,陳執中,Chen Zhizhong,990,cluster1_song_and_before,宋,works_general,工部,1,0,1,0,0,1,114.34333,34.785477,開封,0,0,0,0,0,54,0.47379454926624737,0.022278374646083825,0.00043997204903353776,0.7488265749244173,0.2249668209598553,0.9341655061419948,0.17918430200569288,-0.3918899761925293,0.8423193593235898
36,陳之淵,Chen Zhiyuan,1102,cluster1_song_and_before,宋,works_general,工部,0,1,0,0,0,1,120.297668,31.574614,無錫,0,0,0,0,0,8,0.7142857142857143,0.0033998693772488426,1.0913198763017669e-06,-0.2865620018817352,0.8156374880346076,-0.18679854946938818,-0.15164804771794493,0.938050474011595,-0.06088588921100437
37,陳靖,Chen Jing (5),940,cluster1_song_and_before,宋,works_general,工部,0,0,0,1,0,1,119.011101,25.433954,莆田,0,0,0,0,0,5,0.6,0.0015361793304938542,3.998902537289031e-06,-0.3540873438473538,0.534940194689993,-0.29746035894335204,-0.14945628503655023,0.6506872952337401,-1.788233440777808
53,陳紘,Chen Hong,1019,cluster1_song_and_before,宋,works_general,工部,0,1,0,0,0,1,112.38263,34.665276,洛陽,0,0,0,0,0,9,1.0,0.004256731021180351,0.0,-0.2640535545598623,1.5173807213961439,-0.13591999262384538,-0.15247069472655322,-0.8298251825437993,0.808507211599097
56,陳若拙,Chen Ruozhuo,955,cluster1_song_and_before,宋,works_general,工部,0,1,0,0,0,1,118.86195374,39.877319336,盧龍,0,0,0,0,0,1,0.0,0.0001795039641858856,0.0,-0.44412113313484536,-0.9387205953692331,-0.3780167535894462,-0.15247069472655322,0.6173742763706691,2.2746379361628533
62,陳康伯,Chen Kangbo,1097,cluster1_song_and_before,宋,works_general,工部,1,1,0,0,0,1,117.421311,28.401876,弋陽,0,0,0,0,0,75,0.5066666666666667,0.029736381661093436,0.00018014342143112623,1.2215039686837479,0.3057040717918913,1.3770055335314741,-0.016676918787114883,0.2955972703930268,-0.9533667000787214
63,陳膏,Chen Gao,1085,cluster1_song_and_before,宋,works_general,工部,0,1,0,0,0,1,121.542656,29.866316,鄞縣,0,0,0,0,0,2,0.0,0.0003324076023946903,6.722402022797706e-08,-0.42161268581297245,-0.9387205953692331,-0.36893767238235364,-0.15242002063882873,1.2161267103990354,-0.541424523111345
67,陳貫,Chen Guan,975,cluster1_song_and_before,宋,works_general,工部,0,1,0,0,0,1,112.785721,34.840869,河陽,0,0,0,0,0,72,0.5007824726134585,0.029445703685204744,9.241078086623951e-05,1.1539786267181291,0.2912518950297037,1.359745715654526,-0.08281059405983851,-0.7397921635896829,0.8579009475529307
78,陳世卿,Chen Shiqing,953,cluster1_song_and_before,宋,works_general,工部,0,1,0,0,0,1,117.781792,26.39761,沙縣,0,0,0,0,0,40,0.6884615384615385,0.017125083197606236,0.00040778753643908754,0.433708312418197,0.7522106957884687,0.6281744120605627,0.15492331896645517,0.37611306634381475,-1.5171601632876586
79,陳師錫,Chen Shixi,1046,cluster1_song_and_before,宋,works_general,工部,0,1,0,0,0,1,118.10537,27.33988,建陽,0,0,0,0,0,139,0.3856740694401001,0.05174586692831392,0.000913764203370755,2.662044597283612,0.008533994424858093,2.6838802842455167,0.5363332066773523,0.4483863351767474,-1.2521026975730851
93,陳從易,Chen Congyi,968,cluster1_song_and_before,宋,works_general,工部,0,1,0,0,0,1,118.589905,24.909641,晉江,0,0,0,0,0,34,0.9233511586452763,0.01447621536283723,2.1714397145385943e-06,0.29865762848695976,1.3291234012162665,0.4708904751938572,-0.15083384340153944,0.5566104057685858,-1.9357209709137615
94,陳敦夫,Chen Dunfu,1034,cluster1_song_and_before,宋,military_industrial,军器/制造,0,1,0,0,0,1,119.321577,26.073954,侯官,0,0,0,1,0,10,1.0,0.006747752158923473,0.0,-0.24154510723798941,1.5173807213961439,0.011991355092219389,-0.15247069472655322,0.7200341464231732,-1.6082035363371199
98,陳堯佐,Chen Yaozuo,963,cluster1_song_and_before,宋,military_industrial,军器/制造,1,1,0,0,0,1,113.641312,34.758076,管城,0,0,0,1,0,171,0.4018575851393189,0.07042289177447174,0.0008432600873367252,3.3823149115835442,0.04828234864360261,3.792880876197341,0.4831865524200186,-0.5486903014295904,0.8346115477429978
99,陳堯咨,Chen Yaozi,970,cluster1_song_and_before,宋,construction,将作/营缮,1,1,0,0,0,1,113.641312,34.758076,管城,0,0,0,0,1,76,0.4670175438596491,0.028143611851992597,0.00017202520811571557,1.2440124160056207,0.20832180905698322,1.282430370962196,-0.02279650301185949,-0.5486903014295904,0.8346115477429978
105,陳祐甫,Chen Youfu,998,cluster1_song_and_before,宋,hydraulic,水利/河道,0,0,0,0,0,1,114.34333,34.785477,開封,0,0,1,0,0,0,0.0,7.067932822769843e-42,0.0,-0.4666295804567182,-0.9387205953692331,-0.3886753035554917,-0.15247069472655322,-0.3918899761925293,0.8423193593235898
116,程戡,Cheng Kan,997,cluster1_song_and_before,宋,military_industrial,军器/制造,1,1,0,0,0,1,113.467056,34.162491,陽翟,0,0,0,1,0,130,0.5707811568276685,0.06207502206474021,0.00014690204992275698,2.4594685713867563,0.46317575550006856,3.2972027622640367,-0.041734571843032545,-0.5876115220742312,0.6670754373737681
117,程克俊,Cheng Kejun,1089,cluster1_song_and_before,宋,works_general,工部,1,1,0,0,0,1,117.236359,29.382742,浮梁,0,0,0,0,0,30,0.48735632183908045,0.01084563226704771,0.00044907464345767895,0.2086238391994682,0.2582759084336632,0.25531444873752634,0.18604592180773485,0.2542870279872101,-0.6774523059394721
118,程琳,Cheng Lin,988,cluster1_song_and_before,宋,works_general,工部,1,1,0,0,0,1,112.38263,34.665276,洛陽,0,0,0,0,0,171,0.5059511523907809,0.08206092001475823,0.003841892539069836,3.3823149115835442,0.30394669623672377,4.483921355820886,2.7435834075505667,-0.8298251825437993,0.808507211599097
122,程師孟,Cheng Shimeng,1009,cluster1_song_and_before,宋,construction,将作/营缮,0,1,0,0,0,1,120.618622,31.31271,吳縣,0,0,0,0,1,129,0.5181686046511628,0.057527455415227455,0.0036971872235250724,2.4369601240648833,0.33395399682096577,3.0271782724006258,2.6345032033431424,1.0097376552322135,-0.1345586268557452
123,程嗣恭,Cheng Sigong,1018,cluster1_song_and_before,宋,construction,将作/营缮,0,0,0,0,0,1,112.38263,34.665276,洛陽,0,0,0,0,1,15,0.6476190476190476,0.008372827708043271,2.3419632008002015e-06,-0.129002870628625,0.6518974002502491,0.10848476133786332,-0.1507053012216371,-0.8298251825437993,0.808507211599097
128,程瑀,Cheng Yu,1087,cluster1_song_and_before,宋,works_general,工部,0,1,0,0,0,1,117.236359,29.382742,浮梁,0,0,0,0,0,108,0.33714087919695396,0.031897938805180756,0.0031789724273795926,1.9642827303055528,-0.11066843803815764,1.5053540350768728,2.243868100727499,0.2542870279872101,-0.6774523059394721
145,錢勰,Qian Xie,1034,cluster1_song_and_before,宋,works_general,工部,0,0,1,0,0,1,114.34333,34.785477,開封,0,0,0,0,0,174,0.4859477775563085,0.08317078051479367,0.00026053983308519865,3.449840253549163,0.2548163809660247,4.549822427413477,0.04392663933205826,-0.3918899761925293,0.8423193593235898
149,錢時敏,Qian Shimin,1086,cluster1_song_and_before,宋,works_general,工部,0,1,0,0,0,1,119.486,31.430706,溧陽,0,0,0,0,0,0,0.0,7.067932822769843e-42,0.0,-0.4666295804567182,-0.9387205953692331,-0.3886753035554917,-0.15247069472655322,0.7567591020175503,-0.10136673841139571
150,錢端禮,Qian Duanli,1109,cluster1_song_and_before,宋,construction,将作/营缮,1,1,1,0,0,1,120.168625,30.294125,錢塘,0,0,0,0,1,68,0.6839332748024582,0.027233275151772214,8.488368278816363e-05,1.0639448374306375,0.7410888214527409,1.2283765830738342,-0.08848459015566154,0.9092278734948482,-0.4210832521912416
152,錢遹,Qian Yu,1050,cluster1_song_and_before,宋,works_general,工部,0,1,0,0,0,1,119.883675,29.458708,浦江,0,0,0,0,0,25,0.66,0.007268865764340826,5.600491961048519e-06,0.0960816025901038,0.6823062736959157,0.042933933026460376,-0.14824899212721618,0.8455824218450297,-0.6560833188758135
168,詹大方,Zhan Dafang,1085,cluster1_song_and_before,宋,works_general,工部,1,1,0,0,0,1,118.738399,29.480773,遂安,0,0,0,0,0,1,0.0,3.6810161753055e-05,0.0,-0.44412113313484536,-0.9387205953692331,-0.38648959723929655,-0.15247069472655322,0.589777514725553,-0.6498765066234957
171,詹棫,Zhan Yu,1094,cluster1_song_and_before,宋,military_industrial,军器/制造,0,1,0,0,0,1,118.738399,29.480773,遂安,0,0,0,1,0,1,0.0,0.0005229059026107844,0.0,-0.44412113313484536,-0.9387205953692331,-0.35762630296213654,-0.15247069472655322,0.589777514725553,-0.6498765066234957
172,湛俞,Zhan Yu,1008,cluster1_song_and_before,宋,works_general,工部,0,1,0,0,0,1,119.321577,26.073954,閩縣,0,0,0,0,0,28,1.0,0.01050982280781566,0.0,0.16360694455572244,1.5173807213961439,0.23537482279929903,-0.15247069472655322,0.7200341464231732,-1.6082035363371199
174,張闡,Zhang Chan,1094,cluster1_song_and_before,宋,works_general,工部,0,1,0,0,0,1,120.653221,28.018291,永嘉,0,0,0,0,0,171,0.38321293429652564,0.055844981637263175,0.0003561687575632361,3.3823149115835442,0.0024891971579873817,2.9272766857681245,0.11601260639505713,1.0174655688368177,-1.0612679046019733
185,張去華,Zhang Quhua,938,cluster1_song_and_before,宋,works_general,工部,0,1,0,0,0,1,112.38263,34.665276,洛陽,0,0,0,0,0,37,0.3633633633633634,0.00902959914131083,0.0001182665943184135,0.36618297045257836,-0.04626336014818018,0.14748240225070963,-0.06332024292315376,-0.8298251825437993,0.808507211599097
197,張頡,Zhang Jie,1019,cluster1_song_and_before,宋,works_general,工部,0,1,0,0,0,1,111.477768,28.901598,桃源,0,0,0,0,0,30,0.7149425287356321,0.013722621866170816,4.156344659504402e-05,0.2086238391994682,0.8172506908699213,0.4261437534446476,-0.12113978455864514,-1.0319320457505259,-0.8127965377241758
198,張鑑,Zhang Jian,947,cluster1_song_and_before,宋,works_general,工部,0,1,0,0,0,1,114.34333,34.785477,開封,0,0,0,0,0,1,0.0,0.00019921902998700847,0.0,-0.44412113313484536,-0.9387205953692331,-0.3768461164122776,-0.15247069472655322,-0.3918899761925293,0.8423193593235898
200,張知白,Zhang Zhibo,965,cluster1_song_and_before,宋,works_general,工部,1,1,0,0,0,1,117.024101,38.209126,清池,0,0,0,0,0,26,0.4523076923076923,0.009567563591603422,1.6904654807057642e-05,0.11859004991197668,0.17219292329079888,0.1794255462331011,-0.13972780970212959,0.20687781136574598,1.8053806129305523
205,張景憲,Zhang Jingxian,1004,cluster1_song_and_before,宋,construction,将作/营缮,0,0,1,0,0,1,112.38263,34.665276,洛陽,0,0,0,0,1,82,0.4676302318578741,0.032473571398029866,0.00023050024637805318,1.379063099936858,0.20982663285619,1.5395338303855324,0.02128252124982772,-0.8298251825437993,0.808507211599097
211,張浚,Zhang Jun,1097,cluster1_song_and_before,宋,works_general,工部,1,1,0,0,0,1,112.597038,26.901617,衡陽,0,0,0,0,0,249,0.222664852960228,0.06489814974486842,0.013741086362227905,5.137973802689629,-0.3918331568162481,3.464833864873071,10.205687198650937,-0.781935749319257,-1.3753846444635367
213,張中庸,Zhang Zhongyong,996,cluster1_song_and_before,宋,works_general,工部,0,0,0,0,0,1,103.810936,30.423536,新津,0,0,0,0,0,46,0.9342995169082126,0.022319583504199186,1.4049862731825006e-05,0.5687589963494343,1.3560136783622831,0.9366123973583437,-0.14187977835209795,-2.744369264080989,-0.3846803616231581
217,張方平,Zhang Fangping,1007,cluster1_song_and_before,宋,works_general,工部,1,1,0,0,0,1,115.646072,34.447662,宋城,0,0,0,0,0,392,0.19279450910799104,0.125643642104925,0.007088833912165892,8.356681769717452,-0.4651977476839619,7.071767385634879,5.1911578224468204,-0.10091400506360927,0.7472931059351041
218,張傅,Zhang Fu,968,cluster1_song_and_before,宋,works_general,工部,0,1,0,0,0,1,115.770905,33.879292,譙縣,0,0,0,0,0,0,0.0,7.067932822769843e-42,0.0,-0.4666295804567182,-0.9387205953692331,-0.3886753035554917,-0.15247069472655322,-0.0730317356626574,0.5874124859554885
223,張錫,Zhang Xi,982,cluster1_song_and_before,宋,works_general,工部,0,1,0,0,0,1,114.26899,30.552242,漢陽,0,0,0,0,0,109,0.7171253822629969,0.05782383119324224,2.4319452694921468e-05,1.9867911776274256,0.8226120002927879,3.044776413216195,-0.13413846652755373,-0.40849430283105137,-0.3484757852466841
237,張徽,Zhang Hui,1061,cluster1_song_and_before,宋,works_general,工部,0,0,0,0,0,1,113.164116,30.65625,景陵,0,0,0,0,0,71,0.7038229376257545,0.032867208944755644,1.5647526763339407e-05,1.1314701793962563,0.7899398485030583,1.5629071607702782,-0.14067544443971627,-0.655275158230732,-0.31921867540126675
245,張若谷,Zhang Ruogu,962,cluster1_song_and_before,宋,works_general,工部,0,1,0,0,0,1,117.781792,26.39761,沙縣,0,0,0,0,0,99,0.8000412286126571,0.055659360827129474,2.4242046011068012e-05,1.761706704408697,1.026261719692904,2.916254930964431,-0.1341968164012261,0.37611306634381475,-1.5171601632876586
249,張可久,Zhang Kejiu,969,cluster1_song_and_before,宋,works_general,工部,0,0,1,0,0,1,118.478098,36.69748,益都,0,0,0,0,0,1,0.0,3.822260027766392e-05,0.0,-0.44412113313484536,-0.9387205953692331,-0.3864057297511506,-0.15247069472655322,0.5316375789126077,1.3801595427303213
252,張綱,Zhang Gang,1083,cluster1_song_and_before,宋,works_general,工部,1,1,0,0,0,1,119.57061768,31.74697876,金壇,0,0,0,0,0,93,0.6002805049088359,0.03640749000477171,9.659145983387178e-05,1.6266560204774596,0.535629143165944,1.7731212512677448,-0.07965915961668606,0.7756590159012465,-0.012400246598907158
257,張鞏,Zhang Gong,994,cluster1_song_and_before,宋,hydraulic,水利/河道,0,0,0,0,0,1,114.374245,36.359043,釜陽,0,0,1,0,0,1,0.0,0.0005674195825019751,0.0,-0.44412113313484536,-0.9387205953692331,-0.3549831787088945,-0.15247069472655322,-0.3849849081533837,1.2849583227784576
262,張沔,Zhang Mian,983,cluster1_song_and_before,宋,works_general,工部,0,1,0,0,0,1,120.618622,31.31271,吳縣,0,0,0,0,0,52,0.3838612368024133,0.01877324716400066,0.000488497255230828,0.7038096802806716,0.004081493796360343,0.7260387576627529,0.21576305090155076,1.0097376552322135,-0.1345586268557452
267,張保雍,Zhang Baoyong,975,cluster1_song_and_before,宋,works_general,工部,0,1,0,0,0,1,114.346001,33.007538,汝陽,0,0,0,0,0,108,0.7163378331602631,0.05674329824980972,7.000736507435521e-05,1.9642827303055528,0.820677699904546,2.980616747329333,-0.09969849593353722,-0.39129339082191317,0.34219094014956986
268,張佖,Zhang Bi,955,cluster1_song_and_before,宋,works_general,工部,0,0,0,0,0,1,119.952301,31.782784,武進,0,0,0,0,0,17,0.41911764705882354,0.00511242121914224,1.351001161577755e-05,-0.08398597598487925,0.09067480945154988,-0.08511099365941309,-0.1422867231126161,0.8609104891021656,-0.002328349824414023
269,張秉,Zhang Bing,950,cluster1_song_and_before,宋,works_general,工部,0,1,0,0,0,1,118.433945,29.86577,歙縣,0,0,0,0,0,10,0.5777777777777777,0.001884877309970657,1.2309346292203223e-05,-0.24154510723798941,0.4803601654285401,-0.276755441064971,-0.14319179572993637,0.521775716737858,-0.541578111123571
271,張掞,Zhang Shan,995,cluster1_song_and_before,宋,works_general,工部,0,1,0,0,0,1,117.00148773,36.650131226,歷城,0,0,0,0,0,67,0.5902306648575305,0.030733831423159216,0.00010901567668793938,1.0414363901087647,0.5109457177826514,1.4362319031318078,-0.07029367012891542,0.20182698917788935,1.3668404876387532
279,張士遜,Zhang Shixun,964,cluster1_song_and_before,宋,works_general,工部,1,1,0,0,0,1,113.464426,31.640304,光化,0,0,0,0,0,65,0.47115384615384615,0.024725225149914338,0.0013599319514728352,0.996419495465019,0.21848098656830023,1.0794540989193333,0.8726585786273995,-0.5881989498259026,-0.04240750730052189
280,張師德,Zhang Shide,981,cluster1_song_and_before,宋,construction,将作/营缮,0,1,0,0,0,1,112.38263,34.665276,洛陽,0,0,0,0,1,21,0.4714285714285714,0.006122507662987322,2.9511255107323076e-05,0.006047813302612277,0.2191557396773017,-0.02513428573223211,-0.1302248378870483,-0.8298251825437993,0.808507211599097
282,張師顏,Zhang Shiyan,968,cluster1_song_and_before,宋,construction,将作/营缮,0,0,0,0,0,1,112.38263,34.665276,洛陽,0,0,0,0,1,10,0.7555555555555555,0.002607166946601992,1.9172239210010625e-06,-0.24154510723798941,0.9170003995201628,-0.23386747356571477,-0.151025473616141,-0.8298251825437993,0.808507211599097
283,張綬,Zhang Shou,1033,cluster1_song_and_before,宋,construction,将作/营缮,0,1,0,0,0,1,117.580116,28.953411,德興,0,0,0,0,1,19,1.0,0.006178961199108876,0.0,-0.038969081341133485,1.5173807213961439,-0.021782199118209302,-0.15247069472655322,0.3310674088357331,-0.7982217104760739
295,張唐民,Zhang Tangmin,1004,cluster1_song_and_before,宋,hydraulic,水利/河道,0,1,0,0,0,1,118.478098,36.69748,益都,0,0,1,0,0,79,0.9782538136968517,0.04728473797260572,1.3063990440382954e-06,1.3115377579712393,1.463969884582356,2.418988274227573,-0.15148591905356837,0.5316375789126077,1.3801595427303213
299,張存,Zhang Cun,986,cluster1_song_and_before,宋,works_general,工部,0,1,0,0,0,1,115.563812,37.565983,信都,0,0,0,0,0,68,0.6185250219490781,0.02964683261081217,8.246428741818439e-05,1.0639448374306375,0.5804395254922312,1.3716883081923925,-0.09030835274532395,-0.1192873156539382,1.6244665928810267
301,張璪,Zhang Zao,1030,cluster1_song_and_before,宋,construction,将作/营缮,1,1,0,0,0,1,118.264374,32.098347,全椒,0,0,0,0,1,24,0.5398550724637681,0.01154114052173117,5.262030257029794e-05,0.07357315526823092,0.3872181589714956,0.2966121967731302,-0.11280502433831528,0.48390092157481046,0.08643848882404895
310,張洞,Zhang Dong,1019,cluster1_song_and_before,宋,works_general,工部,0,1,0,0,0,1,114.34333,34.785477,開封,0,0,0,0,0,76,0.659298245614035,0.0350583174668306,0.00010532584270057737,1.2440124160056207,0.6805826938245012,1.6930103580421765,-0.07307510108960764,-0.3918899761925293,0.8423193593235898
315,張琬,Zhang Wan,1022,cluster1_song_and_before,宋,astronomical,天文/历算,0,0,0,0,0,1,110.437637,35.465939,韓城,1,0,0,0,0,58,0.7707199032062916,0.030435121169207487,4.096844059399884e-05,0.8388603642119088,0.9542455737530234,1.4184951462776938,-0.12158830558120962,-1.2642521274138891,1.0337310918790883
318,張昷之,Zhang Wenzhi,985,cluster1_song_and_before,宋,works_general,工部,0,1,0,0,0,1,119.437187,32.39127,廣陵,0,0,0,0,0,109,0.6252123683316344,0.054163117373519976,0.0002588782265403356,1.9867911776274256,0.596864325748094,2.827411290747379,0.04267410496216506,0.7458563982751986,0.16883676960292385
325,張宇,Zhang Yu,1081,cluster1_song_and_before,宋,construction,将作/营缮,0,1,0,0,0,1,119.952301,31.782784,武進,0,0,0,0,1,12,0.8636363636363636,0.005025531178908582,2.399292768630331e-06,-0.19652821259424366,1.1824578145645015,-0.09027033283937179,-0.15066208566357356,0.8609104891021656,-0.002328349824414023
326,張友直,Zhang Youzhi,1002,cluster1_song_and_before,宋,works_general,工部,0,1,1,0,0,1,113.464426,31.640304,光化,0,0,0,0,0,23,0.5375494071146245,0.00854244036045561,1.544295547106608e-05,0.05106470794635804,0.3815552112714438,0.11855598700025774,-0.14082965217045615,-0.5881989498259026,-0.04240750730052189
330,張雍,Zhang Yong,939,cluster1_song_and_before,宋,construction,将作/营缮,0,1,0,0,0,1,116.578407,37.332096,安德,0,0,0,0,1,2,1.0,8.214785971249928e-33,0.0,-0.42161268581297245,1.5173807213961439,-0.3886753035554917,-0.15247069472655322,0.10732913290421416,1.5586749455999023
332,張詠,Zhang Yong,946,cluster1_song_and_before,宋,works_general,工部,0,1,0,0,0,1,115.5583,35.61019,鄄城,0,0,0,0,0,186,0.33699505957570475,0.07130177302350453,0.001794176696462128,3.7199416214116376,-0.11102658580191804,3.845066908687052,1.1999962806400124,-0.1205184570102938,1.074308425856392
334,章傑,Zhang Jie,1094,cluster1_song_and_before,宋,works_general,工部,0,1,0,0,0,1,118.536255,27.924686,浦城,0,0,0,0,0,53,0.6240928882438317,0.016039786247544506,3.1983085905446685e-05,0.7263181276025444,0.5941147692303491,0.5637318699546358,-0.12836154898704852,0.5446273263475893,-1.0875986846100525
345,章楶,Zhang Jie,1035,cluster1_song_and_before,宋,works_general,工部,0,1,1,0,0,1,118.536255,27.924686,浦城,0,0,0,0,0,77,0.6377306903622693,0.03706368239350818,3.297885904293052e-05,1.2665208633274936,0.6276105929712292,1.8120845097919056,-0.1276109259931931,0.5446273263475893,-1.0875986846100525
348,趙昌言,Zhao Changyan,945,cluster1_song_and_before,宋,works_general,工部,1,1,0,0,0,1,111.782768,37.143234,孝義,0,0,0,0,0,21,0.4380952380952381,0.006219477484978975,0.00025554624569666673,0.006047813302612277,0.13728569578512248,-0.019376431316124276,0.040162427008426094,-0.9638082950813052,1.5055486833929066
371,趙令鑠,Zhao Lingshuo,1061,cluster1_song_and_before,宋,construction,将作/营缮,0,1,0,0,0,1,114.34333,34.785477,開封,0,0,0,0,1,0,0.0,7.067932822769843e-42,0.0,-0.4666295804567182,-0.9387205953692331,-0.3886753035554917,-0.15247069472655322,-0.3918899761925293,0.8423193593235898
373,趙霈,Zhao Pei,1082,cluster1_song_and_before,宋,works_general,工部,0,1,0,0,0,1,118.867645,28.956821,西安,0,0,0,0,0,64,0.8333333333333334,0.0322921782583647,2.823861007459751e-05,0.9739110481431461,1.1080305019352477,1.5287631053411714,-0.13118416947435496,0.6186454566238925,-0.7972624886414752
375,趙抃,Zhao Bian,1008,cluster1_song_and_before,宋,hydraulic,水利/河道,1,1,0,0,0,1,118.867645,28.956821,西安,0,0,1,0,0,315,0.23712465878070974,0.10610544666155097,0.002650052230017305,6.62353132593324,-0.3563184087003912,5.911632380683612,1.8451631677365476,0.6186454566238925,-0.7972624886414752
380,趙不棄,Zhao Buqi,1086,cluster1_song_and_before,宋,works_general,工部,0,0,0,0,0,1,114.34333,34.785477,開封,0,0,0,0,0,37,0.9474474474474475,0.008677170780019824,1.658982514464954e-06,0.36618297045257836,1.388306327872438,0.1265559825178184,-0.1512201383750251,-0.3918899761925293,0.8423193593235898
383,趙不溢,Zhao Buyi,1090,cluster1_song_and_before,宋,military_industrial,军器/制造,0,0,0,0,0,1,120.932022,30.517859,海鹽,0,0,0,1,0,0,0.0,7.067932822769843e-42,0.0,-0.4666295804567182,-0.9387205953692331,-0.3886753035554917,-0.15247069472655322,1.0797376010018311,-0.3581476105660339
391,李秬,Li Ju (2),1043,cluster1_song_and_before,宋,construction,将作/营缮,0,0,0,0,0,1,103.696481,30.328339,依政,0,0,0,0,1,2,1.0,0.0011702527685994361,0.0,-0.42161268581297245,1.5173807213961439,-0.31918827209303596,-0.15247069472655322,-2.7699335391067104,-0.41145896601853305
402,趙揚,Zhao Yang,1027,cluster1_song_and_before,宋,works_general,工部,0,1,0,0,0,1,118.867645,28.956821,西安,0,0,0,0,0,12,0.9090909090909091,0.0071185803090391105,1.3880627337105953e-06,-0.19652821259424366,1.2940987835083821,0.03401031375282439,-0.151424360209567,0.6186454566238925,-0.7972624886414752
405,折彥質,She Yanzhi,1097,cluster1_song_and_before,宋,works_general,工部,0,1,0,0,0,1,113.025139,25.802719,郴縣,0,0,0,0,0,109,0.47876316683656134,0.03955680972271958,0.001990402959660711,1.9867911776274256,0.237170249116807,1.9601209185176507,1.3479134513395226,-0.6863165828102626,-1.6845010537292606
416,鄭驤,Zheng Xiang (2),997,cluster1_song_and_before,宋,works_general,工部,0,1,0,0,0,1,112.38263,34.665276,洛陽,0,0,0,0,0,2,1.0,0.0004155570478156672,0.0,-0.42161268581297245,1.5173807213961439,-0.3640004414822567,-0.15247069472655322,-0.8298251825437993,0.808507211599097
