id,name_zh,name_en,index_year,cluster,dynasty_zh,bureau_type,bureau_zh,is_high_official,has_civil_exam,has_yin_privilege,has_recommendation,has_technical_exam,has_geo,x_coord,y_coord,addr_name_chn,bureau_astronomical,bureau_medical,bureau_hydraulic,bureau_military_industrial,bureau_construction,degree,clustering,eigenvector,betweenness,degree_z,clustering_z,eigenvector_z,betweenness_z,x_coord_z,y_coord_z
53,陳紘,Chen Hong,1019,cluster1_song_and_before,宋,works_general,工部,0,1,0,0,0,1,112.38263,34.665276,洛陽,0,0,0,0,0,0,0.0,1.3975995756472907e-33,0.0,-0.2777070288293577,-0.17812319241819308,-0.21135081309332437,-0.107944576878429,-0.8298251825437993,0.808507211599097
56,陳若拙,Chen Ruozhuo,955,cluster1_song_and_before,宋,works_general,工部,0,1,0,0,0,1,118.86195374,39.877319336,盧龍,0,0,0,0,0,0,0.0,1.3975995756472907e-33,0.0,-0.2777070288293577,-0.17812319241819308,-0.21135081309332437,-0.107944576878429,0.6173742763706691,2.2746379361628533
62,陳康伯,Chen Kangbo,1097,cluster1_song_and_before,宋,works_general,工部,1,1,0,0,0,1,117.421311,28.401876,弋陽,0,0,0,0,0,2,1.0,0.006110695701496818,0.0,0.45684964587212995,7.548737710309318,0.1343127036247499,-0.107944576878429,0.2955972703930268,-0.9533667000787214
63,陳膏,Chen Gao,1085,cluster1_song_and_before,宋,works_general,工部,0,1,0,0,0,1,121.542656,29.866316,鄞縣,0,0,0,0,0,0,0.0,1.3975995756472907e-33,0.0,-0.2777070288293577,-0.17812319241819308,-0.21135081309332437,-0.107944576878429,1.2161267103990354,-0.541424523111345
67,陳貫,Chen Guan,975,cluster1_song_and_before,宋,works_general,工部,0,1,0,0,0,1,112.785721,34.840869,河陽,0,0,0,0,0,7,0.23809523809523808,0.01434577393994316,0.0006683266381575247,2.293241332625849,1.6616055939454997,0.600146095337019,2.093629784306332,-0.7397921635896829,0.8579009475529307
78,陳世卿,Chen Shiqing,953,cluster1_song_and_before,宋,works_general,工部,0,1,0,0,0,1,117.781792,26.39761,沙縣,0,0,0,0,0,0,0.0,1.3975995756472907e-33,0.0,-0.2777070288293577,-0.17812319241819308,-0.21135081309332437,-0.107944576878429,0.37611306634381475,-1.5171601632876586
79,陳師錫,Chen Shixi,1046,cluster1_song_and_before,宋,works_general,工部,0,1,0,0,0,1,118.10537,27.33988,建陽,0,0,0,0,0,1,0.0,0.00662711023924432,0.0,0.0895713085213861,-0.17812319241819308,0.16352470728554666,-0.107944576878429,0.4483863351767474,-1.2521026975730851
93,陳從易,Chen Congyi,968,cluster1_song_and_before,宋,works_general,工部,0,1,0,0,0,1,118.589905,24.909641,晉江,0,0,0,0,0,1,0.0,0.011418007655216066,0.0,0.0895713085213861,-0.17812319241819308,0.43453123910068536,-0.107944576878429,0.5566104057685858,-1.9357209709137615
94,陳敦夫,Chen Dunfu,1034,cluster1_song_and_before,宋,military_industrial,军器/制造,0,1,0,0,0,1,119.321577,26.073954,侯官,0,0,0,1,0,0,0.0,1.3975995756472907e-33,0.0,-0.2777070288293577,-0.17812319241819308,-0.21135081309332437,-0.107944576878429,0.7200341464231732,-1.6082035363371199
98,陳堯佐,Chen Yaozuo,963,cluster1_song_and_before,宋,military_industrial,军器/制造,1,1,0,0,0,1,113.641312,34.758076,管城,0,0,0,1,0,7,0.047619047619047616,0.031825578978038754,0.0012528415252950468,2.293241332625849,0.1898225648545455,1.5889256347165388,4.019114892606716,-0.5486903014295904,0.8346115477429978
99,陳堯咨,Chen Yaozi,970,cluster1_song_and_before,宋,construction,将作/营缮,1,1,0,0,0,1,113.641312,34.758076,管城,0,0,0,0,1,2,1.0,0.028879859586932694,0.0,0.45684964587212995,7.548737710309318,1.4222952257199117,-0.107944576878429,-0.5486903014295904,0.8346115477429978
105,陳祐甫,Chen Youfu,998,cluster1_song_and_before,宋,hydraulic,水利/河道,0,0,0,0,0,1,114.34333,34.785477,開封,0,0,1,0,0,0,0.0,1.3975995756472907e-33,0.0,-0.2777070288293577,-0.17812319241819308,-0.21135081309332437,-0.107944576878429,-0.3918899761925293,0.8423193593235898
116,程戡,Cheng Kan,997,cluster1_song_and_before,宋,military_industrial,军器/制造,1,1,0,0,0,1,113.467056,34.162491,陽翟,0,0,0,1,0,3,0.3333333333333333,0.042173605678865,5.232154524665142e-05,0.8241279832228736,2.397497108490977,2.1742821105142065,0.06441092412353154,-0.5876115220742312,0.6670754373737681
117,程克俊,Cheng Kejun,1089,cluster1_song_and_before,宋,works_general,工部,1,1,0,0,0,1,117.236359,29.382742,浮梁,0,0,0,0,0,0,0.0,1.3975995756472907e-33,0.0,-0.2777070288293577,-0.17812319241819308,-0.21135081309332437,-0.107944576878429,0.2542870279872101,-0.6774523059394721
118,程琳,Cheng Lin,988,cluster1_song_and_before,宋,works_general,工部,1,1,0,0,0,1,112.38263,34.665276,洛陽,0,0,0,0,0,7,0.0,0.04623299717948034,0.0003173196157227876,2.293241332625849,-0.17812319241819308,2.4039095719985752,0.9373567629009217,-0.8298251825437993,0.808507211599097
122,程師孟,Cheng Shimeng,1009,cluster1_song_and_before,宋,construction,将作/营缮,0,1,0,0,0,1,120.618622,31.31271,吳縣,0,0,0,0,1,2,1.0,0.04841761031041195,0.0,0.45684964587212995,7.548737710309318,2.5274865089619607,-0.107944576878429,1.0097376552322135,-0.1345586268557452
123,程嗣恭,Cheng Sigong,1018,cluster1_song_and_before,宋,construction,将作/营缮,0,0,0,0,0,1,112.38263,34.665276,洛陽,0,0,0,0,1,1,0.0,0.0040252621052282445,0.0,0.0895713085213861,-0.17812319241819308,0.016346052038476132,-0.107944576878429,-0.8298251825437993,0.808507211599097
128,程瑀,Cheng Yu,1087,cluster1_song_and_before,宋,works_general,工部,0,1,0,0,0,1,117.236359,29.382742,浮梁,0,0,0,0,0,2,0.0,0.01866116687217875,9.657355249481669e-05,0.45684964587212995,-0.17812319241819308,0.8442547811306006,0.2101840820768136,0.2542870279872101,-0.6774523059394721
145,錢勰,Qian Xie,1034,cluster1_song_and_before,宋,works_general,工部,0,0,1,0,0,1,114.34333,34.785477,開封,0,0,0,0,0,1,0.0,0.04305271222744958,0.0,0.0895713085213861,-0.17812319241819308,2.22401050086413,-0.107944576878429,-0.3918899761925293,0.8423193593235898
149,錢時敏,Qian Shimin,1086,cluster1_song_and_before,宋,works_general,工部,0,1,0,0,0,1,119.486,31.430706,溧陽,0,0,0,0,0,0,0.0,1.3975995756472907e-33,0.0,-0.2777070288293577,-0.17812319241819308,-0.21135081309332437,-0.107944576878429,0.7567591020175503,-0.10136673841139571
150,錢端禮,Qian Duanli,1109,cluster1_song_and_before,宋,construction,将作/营缮,1,1,1,0,0,1,120.168625,30.294125,錢塘,0,0,0,0,1,3,0.0,0.005664551574381264,0.00043835245834694545,0.8241279832228736,-0.17812319241819308,0.10907568390143055,1.3360582181014113,0.9092278734948482,-0.4210832521912416
152,錢遹,Qian Yu,1050,cluster1_song_and_before,宋,works_general,工部,0,1,0,0,0,1,119.883675,29.458708,浦江,0,0,0,0,0,0,0.0,1.3975995756472907e-33,0.0,-0.2777070288293577,-0.17812319241819308,-0.21135081309332437,-0.107944576878429,0.8455824218450297,-0.6560833188758135
168,詹大方,Zhan Dafang,1085,cluster1_song_and_before,宋,works_general,工部,1,1,0,0,0,1,118.738399,29.480773,遂安,0,0,0,0,0,0,0.0,1.3975995756472907e-33,0.0,-0.2777070288293577,-0.17812319241819308,-0.21135081309332437,-0.107944576878429,0.589777514725553,-0.6498765066234957
171,詹棫,Zhan Yu,1094,cluster1_song_and_before,宋,military_industrial,军器/制造,0,1,0,0,0,1,118.738399,29.480773,遂安,0,0,0,1,0,0,0.0,1.3975995756472907e-33,0.0,-0.2777070288293577,-0.17812319241819308,-0.21135081309332437,-0.107944576878429,0.589777514725553,-0.6498765066234957
172,湛俞,Zhan Yu,1008,cluster1_song_and_before,宋,works_general,工部,0,1,0,0,0,1,119.321577,26.073954,閩縣,0,0,0,0,0,0,0.0,1.3975995756472907e-33,0.0,-0.2777070288293577,-0.17812319241819308,-0.21135081309332437,-0.107944576878429,0.7200341464231732,-1.6082035363371199
174,張闡,Zhang Chan,1094,cluster1_song_and_before,宋,works_general,工部,0,1,0,0,0,1,120.653221,28.018291,永嘉,0,0,0,0,0,2,0.0,0.023957607323902244,3.944195699485482e-05,0.45684964587212995,-0.17812319241819308,1.1438583487214653,0.02198350965454775,1.0174655688368177,-1.0612679046019733
185,張去華,Zhang Quhua,938,cluster1_song_and_before,宋,works_general,工部,0,1,0,0,0,1,112.38263,34.665276,洛陽,0,0,0,0,0,8,0.14285714285714285,0.007942771168816849,0.00028914561294410155,2.6605196699765927,0.9257140794000226,0.23794765451448713,0.8445471117092487,-0.8298251825437993,0.808507211599097
197,張頡,Zhang Jie,1019,cluster1_song_and_before,宋,works_general,工部,0,1,0,0,0,1,111.477768,28.901598,桃源,0,0,0,0,0,0,0.0,1.3975995756472907e-33,0.0,-0.2777070288293577,-0.17812319241819308,-0.21135081309332437,-0.107944576878429,-1.0319320457505259,-0.8127965377241758
198,張鑑,Zhang Jian,947,cluster1_song_and_before,宋,works_general,工部,0,1,0,0,0,1,114.34333,34.785477,開封,0,0,0,0,0,1,0.0,7.50330558788574e-25,0.0,0.0895713085213861,-0.17812319241819308,-0.21135081309332437,-0.107944576878429,-0.3918899761925293,0.8423193593235898
200,張知白,Zhang Zhibo,965,cluster1_song_and_before,宋,works_general,工部,1,1,0,0,0,1,117.024101,38.209126,清池,0,0,0,0,0,4,0.0,0.005014737674714757,9.22892274322882e-05,1.1914063205736174,-0.17812319241819308,0.07231768305449086,0.196070833144155,0.20687781136574598,1.8053806129305523
205,張景憲,Zhang Jingxian,1004,cluster1_song_and_before,宋,construction,将作/营缮,0,0,1,0,0,1,112.38263,34.665276,洛陽,0,0,0,0,1,4,0.5,0.024794248297915402,0.00044670684058990747,1.1914063205736174,3.685307258945562,1.191184590353328,1.3635788834460525,-0.8298251825437993,0.808507211599097
211,張浚,Zhang Jun,1097,cluster1_song_and_before,宋,works_general,工部,1,1,0,0,0,1,112.597038,26.901617,衡陽,0,0,0,0,0,6,0.06666666666666667,0.031323335434613526,0.00040842844835033625,1.9259629952751052,0.3370008677636409,1.5605152412114611,1.2374837644869447,-0.781935749319257,-1.3753846444635367
213,張中庸,Zhang Zhongyong,996,cluster1_song_and_before,宋,works_general,工部,0,0,0,0,0,1,103.810936,30.423536,新津,0,0,0,0,0,2,0.0,0.026449843137758132,0.00025679955285976816,0.45684964587212995,-0.17812319241819308,1.2848365675676663,0.7379940394520488,-2.744369264080989,-0.3846803616231581
217,張方平,Zhang Fangping,1007,cluster1_song_and_before,宋,works_general,工部,1,1,0,0,0,1,115.646072,34.447662,宋城,0,0,0,0,0,27,0.04843304843304843,0.18084207609110406,0.002267427471622098,9.638808079640725,0.19611223591903673,10.018336778278083,7.3613225484469025,-0.10091400506360927,0.7472931059351041
218,張傅,Zhang Fu,968,cluster1_song_and_before,宋,works_general,工部,0,1,0,0,0,1,115.770905,33.879292,譙縣,0,0,0,0,0,0,0.0,1.3975995756472907e-33,0.0,-0.2777070288293577,-0.17812319241819308,-0.21135081309332437,-0.107944576878429,-0.0730317356626574,0.5874124859554885
223,張錫,Zhang Xi,982,cluster1_song_and_before,宋,works_general,工部,0,1,0,0,0,1,114.26899,30.552242,漢陽,0,0,0,0,0,1,0.0,0.026108982656436113,0.0,0.0895713085213861,-0.17812319241819308,1.2655551242689722,-0.107944576878429,-0.40849430283105137,-0.3484757852466841
237,張徽,Zhang Hui,1061,cluster1_song_and_before,宋,works_general,工部,0,0,0,0,0,1,113.164116,30.65625,景陵,0,0,0,0,0,2,1.0,0.04938104651714261,0.0,0.45684964587212995,7.548737710309318,2.5819851722271707,-0.107944576878429,-0.655275158230732,-0.31921867540126675
245,張若谷,Zhang Ruogu,962,cluster1_song_and_before,宋,works_general,工部,0,1,0,0,0,1,117.781792,26.39761,沙縣,0,0,0,0,0,2,0.0,0.04585318739809989,2.1583372195678503e-05,0.45684964587212995,-0.17812319241819308,2.3824248849630663,-0.03684551222807764,0.37611306634381475,-1.5171601632876586
249,張可久,Zhang Kejiu,969,cluster1_song_and_before,宋,works_general,工部,0,0,1,0,0,1,118.478098,36.69748,益都,0,0,0,0,0,1,0.0,1.5805041769285014e-05,0.0,0.0895713085213861,-0.17812319241819308,-0.2104567698310312,-0.107944576878429,0.5316375789126077,1.3801595427303213
252,張綱,Zhang Gang,1083,cluster1_song_and_before,宋,works_general,工部,1,1,0,0,0,1,119.57061768,31.74697876,金壇,0,0,0,0,0,0,0.0,1.3975995756472907e-33,0.0,-0.2777070288293577,-0.17812319241819308,-0.21135081309332437,-0.107944576878429,0.7756590159012465,-0.012400246598907158
257,張鞏,Zhang Gong,994,cluster1_song_and_before,宋,hydraulic,水利/河道,0,0,0,0,0,1,114.374245,36.359043,釜陽,0,0,1,0,0,0,0.0,1.3975995756472907e-33,0.0,-0.2777070288293577,-0.17812319241819308,-0.21135081309332437,-0.107944576878429,-0.3849849081533837,1.2849583227784576
262,張沔,Zhang Mian,983,cluster1_song_and_before,宋,works_general,工部,0,1,0,0,0,1,120.618622,31.31271,吳縣,0,0,0,0,0,8,0.10714285714285714,0.00655673917020393,0.0006303947438305562,2.6605196699765927,0.6497547614454687,0.15954402940728915,1.9686760846428746,1.0097376552322135,-0.1345586268557452
267,張保雍,Zhang Baoyong,975,cluster1_song_and_before,宋,works_general,工部,0,1,0,0,0,1,114.346001,33.007538,汝陽,0,0,0,0,0,2,0.0,0.043710772964375526,2.3576460632365563e-05,0.45684964587212995,-0.17812319241819308,2.261235000274924,-0.030279961565783352,-0.39129339082191317,0.34219094014956986
268,張佖,Zhang Bi,955,cluster1_song_and_before,宋,works_general,工部,0,0,0,0,0,1,119.952301,31.782784,武進,0,0,0,0,0,1,0.0,0.0008071039741019809,0.0,0.0895713085213861,-0.17812319241819308,-0.16569538993473273,-0.107944576878429,0.8609104891021656,-0.002328349824414023
269,張秉,Zhang Bing,950,cluster1_song_and_before,宋,works_general,工部,0,1,0,0,0,1,118.433945,29.86577,歙縣,0,0,0,0,0,0,0.0,1.3975995756472907e-33,0.0,-0.2777070288293577,-0.17812319241819308,-0.21135081309332437,-0.107944576878429,0.521775716737858,-0.541578111123571
271,張掞,Zhang Shan,995,cluster1_song_and_before,宋,works_general,工部,0,1,0,0,0,1,117.00148773,36.650131226,歷城,0,0,0,0,0,3,0.3333333333333333,0.03241677126830353,9.116138764184491e-05,0.8241279832228736,2.397497108490977,1.622367588970533,0.1923555492928196,0.20182698917788935,1.3668404876387532
279,張士遜,Zhang Shixun,964,cluster1_song_and_before,宋,works_general,工部,1,1,0,0,0,1,113.464426,31.640304,光化,0,0,0,0,0,7,0.047619047619047616,0.03216552327455162,0.0001141212288435725,2.293241332625849,0.1898225648545455,1.6081552522201734,0.2679889220189907,-0.5881989498259026,-0.04240750730052189
280,張師德,Zhang Shide,981,cluster1_song_and_before,宋,construction,将作/营缮,0,1,0,0,0,1,112.38263,34.665276,洛陽,0,0,0,0,1,4,0.5,0.00615454983284612,5.4335195510522845e-05,1.1914063205736174,3.685307258945562,0.13679339878702132,0.0710442087185522,-0.8298251825437993,0.808507211599097
282,張師顏,Zhang Shiyan,968,cluster1_song_and_before,宋,construction,将作/营缮,0,0,0,0,0,1,112.38263,34.665276,洛陽,0,0,0,0,1,3,1.0,0.0033860753546261168,0.0,0.8241279832228736,7.548737710309318,-0.019810803227383354,-0.107944576878429,-0.8298251825437993,0.808507211599097
283,張綬,Zhang Shou,1033,cluster1_song_and_before,宋,construction,将作/营缮,0,1,0,0,0,1,117.580116,28.953411,德興,0,0,0,0,1,0,0.0,1.3975995756472907e-33,0.0,-0.2777070288293577,-0.17812319241819308,-0.21135081309332437,-0.107944576878429,0.3310674088357331,-0.7982217104760739
295,張唐民,Zhang Tangmin,1004,cluster1_song_and_before,宋,hydraulic,水利/河道,0,1,0,0,0,1,118.478098,36.69748,益都,0,0,1,0,0,1,0.0,0.001147721362845738,0.0,0.0895713085213861,-0.17812319241819308,-0.1464276976456773,-0.107944576878429,0.5316375789126077,1.3801595427303213
299,張存,Zhang Cun,986,cluster1_song_and_before,宋,works_general,工部,0,1,0,0,0,1,115.563812,37.565983,信都,0,0,0,0,0,5,0.1,0.043329988960931244,0.00011418785465006564,1.5586846579243614,0.594562897854558,2.2396952044529366,0.2682083980341514,-0.1192873156539382,1.6244665928810267
301,張璪,Zhang Zao,1030,cluster1_song_and_before,宋,construction,将作/营缮,1,1,0,0,0,1,118.264374,32.098347,全椒,0,0,0,0,1,2,0.0,0.00594902883938974,0.00010464309049330284,0.45684964587212995,-0.17812319241819308,0.12516769971316252,0.23676642512549206,0.48390092157481046,0.08643848882404895
310,張洞,Zhang Dong,1019,cluster1_song_and_before,宋,works_general,工部,0,1,0,0,0,1,114.34333,34.785477,開封,0,0,0,0,0,1,0.0,0.008629479991307015,0.0,0.0895713085213861,-0.17812319241819308,0.276792689210804,-0.107944576878429,-0.3918899761925293,0.8423193593235898
315,張琬,Zhang Wan,1022,cluster1_song_and_before,宋,astronomical,天文/历算,0,0,0,0,0,1,110.437637,35.465939,韓城,1,0,0,0,0,1,0.0,0.005863433070140954,0.0,0.0895713085213861,-0.17812319241819308,0.12032580673402485,-0.107944576878429,-1.2642521274138891,1.0337310918790883
318,張昷之,Zhang Wenzhi,985,cluster1_song_and_before,宋,works_general,工部,0,1,0,0,0,1,119.437187,32.39127,廣陵,0,0,0,0,0,4,0.0,0.009270217682155685,0.00016381543800585778,1.1914063205736174,-0.17812319241819308,0.31303727646104434,0.43168955961837546,0.7458563982751986,0.16883676960292385
325,張宇,Zhang Yu,1081,cluster1_song_and_before,宋,construction,将作/营缮,0,1,0,0,0,1,119.952301,31.782784,武進,0,0,0,0,1,0,0.0,1.3975995756472907e-33,0.0,-0.2777070288293577,-0.17812319241819308,-0.21135081309332437,-0.107944576878429,0.8609104891021656,-0.002328349824414023
326,張友直,Zhang Youzhi,1002,cluster1_song_and_before,宋,works_general,工部,0,1,1,0,0,1,113.464426,31.640304,光化,0,0,0,0,0,3,0.0,0.009366443898487127,1.4693279474754067e-05,0.8241279832228736,-0.17812319241819308,0.3184805015801503,-0.05954257473390827,-0.5881989498259026,-0.04240750730052189
330,張雍,Zhang Yong,939,cluster1_song_and_before,宋,construction,将作/营缮,0,1,0,0,0,1,116.578407,37.332096,安德,0,0,0,0,1,0,0.0,1.3975995756472907e-33,0.0,-0.2777070288293577,-0.17812319241819308,-0.21135081309332437,-0.107944576878429,0.10732913290421416,1.5586749455999023
332,張詠,Zhang Yong,946,cluster1_song_and_before,宋,works_general,工部,0,1,0,0,0,1,115.5583,35.61019,鄄城,0,0,0,0,0,10,0.06666666666666667,0.07747446380881913,0.0012740170238930435,3.3950763446780803,0.3370008677636409,4.171144556369074,4.0888703566821505,-0.1205184570102938,1.074308425856392
334,章傑,Zhang Jie,1094,cluster1_song_and_before,宋,works_general,工部,0,1,0,0,0,1,118.536255,27.924686,浦城,0,0,0,0,0,0,0.0,1.3975995756472907e-33,0.0,-0.2777070288293577,-0.17812319241819308,-0.21135081309332437,-0.107944576878429,0.5446273263475893,-1.0875986846100525
345,章楶,Zhang Jie,1035,cluster1_song_and_before,宋,works_general,工部,0,1,1,0,0,1,118.536255,27.924686,浦城,0,0,0,0,0,2,0.0,0.0005219020299495762,5.178461945656837e-05,0.45684964587212995,-0.17812319241819308,-0.18182839864704742,0.06264220507835845,0.5446273263475893,-1.0875986846100525
348,趙昌言,Zhao Changyan,945,cluster1_song_and_before,宋,works_general,工部,1,1,0,0,0,1,111.782768,37.143234,孝義,0,0,0,0,0,2,0.0,0.0034582208547157553,8.47720948031559e-05,0.45684964587212995,-0.17812319241819308,-0.015729751168080185,0.1713082013395219,-0.9638082950813052,1.5055486833929066
371,趙令鑠,Zhao Lingshuo,1061,cluster1_song_and_before,宋,construction,将作/营缮,0,1,0,0,0,1,114.34333,34.785477,開封,0,0,0,0,1,0,0.0,1.3975995756472907e-33,0.0,-0.2777070288293577,-0.17812319241819308,-0.21135081309332437,-0.107944576878429,-0.3918899761925293,0.8423193593235898
373,趙霈,Zhao Pei,1082,cluster1_song_and_before,宋,works_general,工部,0,1,0,0,0,1,118.867645,28.956821,西安,0,0,0,0,0,1,0.0,0.007887579832314676,0.0,0.0895713085213861,-0.17812319241819308,0.23482564805243428,-0.107944576878429,0.6186454566238925,-0.7972624886414752
375,趙抃,Zhao Bian,1008,cluster1_song_and_before,宋,hydraulic,水利/河道,1,1,0,0,0,1,118.867645,28.956821,西安,0,0,1,0,0,11,0.09090909090909091,0.09059470788692396,0.0008100895773036345,3.7623546820288243,0.5243187078297624,4.913316958625385,2.5606194782240963,0.6186454566238925,-0.7972624886414752
380,趙不棄,Zhao Buqi,1086,cluster1_song_and_before,宋,works_general,工部,0,0,0,0,0,1,114.34333,34.785477,開封,0,0,0,0,0,0,0.0,1.3975995756472907e-33,0.0,-0.2777070288293577,-0.17812319241819308,-0.21135081309332437,-0.107944576878429,-0.3918899761925293,0.8423193593235898
383,趙不溢,Zhao Buyi,1090,cluster1_song_and_before,宋,military_industrial,军器/制造,0,0,0,0,0,1,120.932022,30.517859,海鹽,0,0,0,1,0,0,0.0,1.3975995756472907e-33,0.0,-0.2777070288293577,-0.17812319241819308,-0.21135081309332437,-0.107944576878429,1.0797376010018311,-0.3581476105660339
391,李秬,Li Ju (2),1043,cluster1_song_and_before,宋,construction,将作/营缮,0,0,0,0,0,1,103.696481,30.328339,依政,0,0,0,0,1,0,0.0,1.3975995756472907e-33,0.0,-0.2777070288293577,-0.17812319241819308,-0.21135081309332437,-0.107944576878429,-2.7699335391067104,-0.41145896601853305
402,趙揚,Zhao Yang,1027,cluster1_song_and_before,宋,works_general,工部,0,1,0,0,0,1,118.867645,28.956821,西安,0,0,0,0,0,2,0.0,0.011724827864314518,4.082491163507242e-06,0.45684964587212995,-0.17812319241819308,0.4518871274737829,-0.09449620094638597,0.6186454566238925,-0.7972624886414752
405,折彥質,She Yanzhi,1097,cluster1_song_and_before,宋,works_general,工部,0,1,0,0,0,1,113.025139,25.802719,郴縣,0,0,0,0,0,1,0.0,0.0027271380081698624,0.0,0.0895713085213861,-0.17812319241819308,-0.05708488977977909,-0.107944576878429,-0.6863165828102626,-1.6845010537292606
416,鄭驤,Zheng Xiang (2),997,cluster1_song_and_before,宋,works_general,工部,0,1,0,0,0,1,112.38263,34.665276,洛陽,0,0,0,0,0,0,0.0,1.3975995756472907e-33,0.0,-0.2777070288293577,-0.17812319241819308,-0.21135081309332437,-0.107944576878429,-0.8298251825437993,0.808507211599097
419,鄭鬲,Zheng Ge,1088,cluster1_song_and_before,宋,works_general,工部,0,1,0,0,0,1,119.517273,26.661217,寧德,0,0,0,0,0,0,0.0,1.3975995756472907e-33,0.0,-0.2777070288293577,-0.17812319241819308,-0.21135081309332437,-0.107944576878429,0.7637441317050204,-1.4430083773190705
